16.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,47,43,18,4072,94.6977,0.914894,p1-256,38,31,11,29305,945.323,0.815789,p1-260,39,30,10,25678,855.933,0.769231,p1-257,44,17,14,20494,1205.53,0.386364,p1-258,32,21,8,30408,1448,0.65625
17.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,41,43,4,4021,93.5116,1,p1-256,42,25,10,23435,937.4,0.595238,p1-260,42,31,9,28087,906.032,0.738095,p1-257,37,15,8,18451,1230.07,0.405405,p1-258,38,15,13,20541,1369.4,0.394737
18.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,39,36,8,3359,93.3056,0.923077,p1-256,29,30,9,28649,954.967,1,p1-260,47,29,13,26517,914.379,0.617021,p1-257,43,20,10,30716,1535.8,0.465116,p1-258,42,33,5,41727,1264.45,0.785714
19.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,39,40,9,3854,96.35,1,p1-256,44,23,12,20920,909.565,0.522727,p1-260,39,31,10,29422,949.097,0.794872,p1-257,39,13,10,19719,1516.85,0.333333,p1-258,39,14,7,21468,1533.43,0.358974
20.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,33,32,6,3045,95.1562,0.969697,p1-256,44,34,9,29607,870.794,0.772727,p1-260,34,25,11,24295,971.8,0.735294,p1-257,45,16,15,25204,1575.25,0.355556,p1-258,44,39,10,59844,1534.46,0.886364
21.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,33,38,11,3558,93.6316,1,p1-256,45,39,17,36541,936.949,0.866667,p1-260,37,21,13,19796,942.667,0.567568,p1-257,38,22,9,25647,1165.77,0.578947,p1-258,47,22,9,28442,1292.82,0.468085
22.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,36,31,9,2894,93.3548,0.861111,p1-256,31,26,8,25068,964.154,0.83871,p1-260,44,25,3,22256,890.24,0.568182,p1-257,43,15,13,21228,1415.2,0.348837,p1-258,46,27,8,38352,1420.44,0.586957
23.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,43,42,15,3951,94.0714,0.976744,p1-256,40,24,12,24107,1004.46,0.6,p1-260,31,34,8,34179,1005.26,1,p1-257,43,10,11,10748,1074.8,0.232558,p1-258,43,27,14,41900,1551.85,0.627907
24.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,41,43,12,4048,94.1395,1,p1-256,47,31,6,30578,986.387,0.659574,p1-260,37,21,8,19730,939.524,0.567568,p1-257,29,18,7,27051,1502.83,0.62069,p1-258,46,30,8,39780,1326,0.652174
25.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,36,37,3,3443,93.0541,1,p1-256,39,30,11,28474,949.133,0.769231,p1-260,48,35,16,31838,909.657,0.729167,p1-257,41,13,11,17673,1359.46,0.317073,p1-258,36,22,9,26095,1186.14,0.611111
26.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,44,42,10,3911,93.119,0.954545,p1-256,34,30,9,30560,1018.67,0.882353,p1-260,46,27,13,24345,901.667,0.586957,p1-257,32,18,10,25224,1401.33,0.5625,p1-258,44,27,8,41958,1554,0.613636
27.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,32,34,7,3191,93.8529,1,p1-256,40,31,8,29225,942.742,0.775,p1-260,34,33,4,33398,1012.06,0.970588,p1-257,43,10,11,10572,1057.2,0.232558,p1-258,51,17,18,20337,1196.29,0.333333
28.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,41,40,12,3803,95.075,0.97561,p1-256,36,25,9,23884,955.36,0.694444,p1-260,50,23,8,23476,1020.7,0.46,p1-257,30,8,12,8544,1068,0.266667,p1-258,43,35,14,48298,1379.94,0.813953
29.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,38,42,6,4025,95.8333,1,p1-256,31,34,3,32674,961,1,p1-260,49,44,12,43660,992.273,0.897959,p1-257,31,9,7,11302,1255.78,0.290323,p1-258,51,31,13,38707,1248.61,0.607843
30.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,38,37,15,3476,93.9459,0.973684,p1-256,42,17,10,16610,977.059,0.404762,p1-260,30,34,5,32564,957.765,1,p1-257,44,4,12,5267,1316.75,0.0909091,p1-258,46,21,15,26722,1272.48,0.456522
31.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,45,39,11,3759,96.3846,0.866667,p1-256,39,29,13,31090,1072.07,0.74359,p1-260,38,25,9,26221,1048.84,0.657895,p1-257,36,16,7,15079,942.438,0.444444,p1-258,42,35,13,44105,1260.14,0.833333
32.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,42,44,6,4200,95.4545,1,p1-256,39,28,4,29023,1036.54,0.717949,p1-260,40,29,5,27086,934,0.725,p1-257,31,20,5,25163,1258.15,0.645161,p1-258,48,26,13,30665,1179.42,0.541667
33.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,25,27,8,2559,94.7778,1,p1-256,46,35,17,36185,1033.86,0.76087,p1-260,46,26,10,24755,952.115,0.565217,p1-257,46,13,12,18066,1389.69,0.282609,p1-258,37,31,13,37846,1220.84,0.837838
34.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,34,33,7,3104,94.0606,0.970588,p1-256,45,26,12,25506,981,0.577778,p1-260,43,36,11,34955,970.972,0.837209,p1-257,38,11,8,15899,1445.36,0.289474,p1-258,40,21,8,27753,1321.57,0.525
35.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,44,43,8,4090,95.1163,0.977273,p1-256,40,35,7,35682,1019.49,0.875,p1-260,36,23,12,20368,885.565,0.638889,p1-257,45,22,19,36577,1662.59,0.488889,p1-258,35,25,8,36708,1468.32,0.714286
36.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,37,39,9,3683,94.4359,1,p1-256,47,34,12,33931,997.971,0.723404,p1-260,43,26,7,30912,1188.92,0.604651,p1-257,35,17,6,24746,1455.65,0.485714,p1-258,38,29,11,44667,1540.24,0.763158
37.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,38,38,8,3573,94.0263,1,p1-256,52,28,10,27907,996.679,0.538462,p1-260,34,36,10,33119,919.972,1,p1-257,43,20,7,29295,1464.75,0.465116,p1-258,33,25,6,32401,1296.04,0.757576
38.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,39,37,10,3448,93.1892,0.948718,p1-256,42,39,9,37879,971.256,0.928571,p1-260,42,17,9,17302,1017.76,0.404762,p1-257,34,17,8,29762,1750.71,0.5,p1-258,43,30,10,42145,1404.83,0.697674
39.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,46,42,11,4072,96.9524,0.913043,p1-256,29,30,6,32582,1086.07,1,p1-260,36,29,6,26417,910.931,0.805556,p1-257,47,24,12,35739,1489.12,0.510638,p1-258,42,29,10,42825,1476.72,0.690476
40.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,41,44,8,4157,94.4773,1,p1-256,37,23,8,23289,1012.57,0.621622,p1-260,26,27,9,26908,996.593,1,p1-257,47,14,6,21924,1566,0.297872,p1-258,49,33,10,45622,1382.48,0.673469
41.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,42,43,11,4041,93.9767,1,p1-256,29,25,10,25877,1035.08,0.862069,p1-260,39,14,14,14524,1037.43,0.358974,p1-257,47,20,15,32569,1628.45,0.425532,p1-258,43,26,13,37924,1458.62,0.604651
42.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,48,45,11,4290,95.3333,0.9375,p1-256,36,20,10,22197,1109.85,0.555556,p1-260,43,24,12,21780,907.5,0.55814,p1-257,41,21,11,35034,1668.29,0.512195,p1-258,32,35,8,55361,1581.74,1
43.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,53,54,15,5195,96.2037,1,p1-256,33,26,6,25855,994.423,0.787879,p1-260,34,27,10,27362,1013.41,0.794118,p1-257,32,25,8,35470,1418.8,0.78125,p1-258,48,23,9,36537,1588.57,0.479167
44.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,47,47,10,4534,96.4681,1,p1-256,39,24,10,24576,1024,0.615385,p1-260,43,22,14,18704,850.182,0.511628,p1-257,41,20,12,34372,1718.6,0.487805,p1-258,30,25,6,32843,1313.72,0.833333
45.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,41,42,12,3922,93.381,1,p1-256,45,28,6,27996,999.857,0.622222,p1-260,35,30,8,31325,1044.17,0.857143,p1-257,40,15,12,21168,1411.2,0.375,p1-258,39,30,4,47978,1599.27,0.769231
46.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,38,39,7,3721,95.4103,1,p1-256,40,27,15,26563,983.815,0.675,p1-260,39,20,13,19379,968.95,0.512821,p1-257,42,21,8,27873,1327.29,0.5,p1-258,41,20,8,25821,1291.05,0.487805
47.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,40,36,14,3362,93.3889,0.9,p1-256,31,34,8,37187,1093.74,1,p1-260,56,24,9,23777,990.708,0.428571,p1-257,38,18,8,29525,1640.28,0.473684,p1-258,35,37,7,57250,1547.3,1
48.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,41,41,9,3844,93.7561,1,p1-256,37,20,5,19922,996.1,0.540541,p1-260,40,40,11,37733,943.325,1,p1-257,35,18,13,31242,1735.67,0.514286,p1-258,47,29,5,40582,1399.38,0.617021
49.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,42,44,9,4111,93.4318,1,p1-256,39,28,10,28037,1001.32,0.717949,p1-260,40,25,7,23948,957.92,0.625,p1-257,46,21,15,32566,1550.76,0.456522,p1-258,33,26,9,39553,1521.27,0.787879
50.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,49,50,9,4694,93.88,1,p1-256,28,28,3,29502,1053.64,1,p1-260,34,28,17,26824,958,0.823529,p1-257,45,18,8,25820,1434.44,0.4,p1-258,44,34,11,48249,1419.09,0.772727
51.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,42,41,9,3866,94.2927,0.97619,p1-256,41,24,10,25930,1080.42,0.585366,p1-260,36,18,12,18733,1040.72,0.5,p1-257,50,16,15,23569,1473.06,0.32,p1-258,31,24,10,30696,1279,0.774194
52.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,48,49,13,4713,96.1837,1,p1-256,39,30,13,28802,960.067,0.769231,p1-260,31,25,8,25250,1010,0.806452,p1-257,47,15,17,17542,1169.47,0.319149,p1-258,35,19,10,26962,1419.05,0.542857
53.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,34,33,4,3081,93.3636,0.970588,p1-256,42,26,10,27243,1047.81,0.619048,p1-260,43,21,9,20056,955.048,0.488372,p1-257,42,26,8,36979,1422.27,0.619048,p1-258,39,26,6,34394,1322.85,0.666667
54.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,47,47,15,4682,99.617,1,p1-256,39,31,11,31622,1020.06,0.794872,p1-260,39,31,14,30979,999.323,0.794872,p1-257,40,14,12,19726,1409,0.35,p1-258,35,15,11,23810,1587.33,0.428571
55.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,42,40,8,3727,93.175,0.952381,p1-256,34,37,8,37074,1002,1,p1-260,39,26,6,25729,989.577,0.666667,p1-257,39,20,7,30152,1507.6,0.512821,p1-258,46,25,9,33395,1335.8,0.543478
56.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,38,39,14,3706,95.0256,1,p1-256,38,17,5,16366,962.706,0.447368,p1-260,41,32,13,29726,928.938,0.780488,p1-257,44,17,13,26271,1545.35,0.386364,p1-258,39,24,7,31545,1314.38,0.615385
57.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,43,43,9,4142,96.3256,1,p1-256,40,32,12,34481,1077.53,0.8,p1-260,42,26,11,26570,1021.92,0.619048,p1-257,37,20,10,31642,1582.1,0.540541,p1-258,38,28,10,41276,1474.14,0.736842
58.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,38,36,8,3360,93.3333,0.947368,p1-256,41,29,11,30465,1050.52,0.707317,p1-260,43,26,9,26898,1034.54,0.604651,p1-257,44,21,8,31881,1518.14,0.477273,p1-258,34,28,6,39182,1399.36,0.823529
59.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,34,36,8,3384,94,1,p1-256,46,26,12,27107,1042.58,0.565217,p1-260,39,29,6,29967,1033.34,0.74359,p1-257,36,17,11,28392,1670.12,0.472222,p1-258,45,20,12,32821,1641.05,0.444444
60.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,49,46,9,4329,94.1087,0.938776,p1-256,35,33,8,33624,1018.91,0.942857,p1-260,38,30,13,25689,856.3,0.789474,p1-257,37,24,11,38176,1590.67,0.648649,p1-258,41,27,8,40876,1513.93,0.658537
61.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,29,34,5,3163,93.0294,1,p1-256,43,29,12,30455,1050.17,0.674419,p1-260,53,25,9,23614,944.56,0.471698,p1-257,34,20,5,30468,1523.4,0.588235,p1-258,41,34,9,53996,1588.12,0.829268
62.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,33,31,6,2880,92.9032,0.939394,p1-256,43,19,12,18096,952.421,0.44186,p1-260,35,31,8,30396,980.516,0.885714,p1-257,45,19,16,32290,1699.47,0.422222,p1-258,44,27,13,39531,1464.11,0.613636
63.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,49,50,12,4725,94.5,1,p1-256,28,30,7,30746,1024.87,1,p1-260,44,26,10,24553,944.346,0.590909,p1-257,47,19,12,29081,1530.58,0.404255,p1-258,32,29,8,42476,1464.69,0.90625
64.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,37,37,9,3457,93.4324,1,p1-256,45,23,9,23043,1001.87,0.511111,p1-260,47,32,7,31071,970.969,0.680851,p1-257,34,22,9,35204,1600.18,0.647059,p1-258,37,25,8,40252,1610.08,0.675676
65.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,46,44,11,4312,98,0.956522,p1-256,43,29,10,28258,974.414,0.674419,p1-260,37,36,9,33398,927.722,0.972973,p1-257,35,21,10,32942,1568.67,0.6,p1-258,39,24,12,35403,1475.12,0.615385
66.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,43,45,8,4304,95.6444,1,p1-256,36,39,6,39206,1005.28,1,p1-260,39,27,11,25177,932.481,0.692308,p1-257,38,19,6,23984,1262.32,0.5,p1-258,44,24,11,27808,1158.67,0.545455
67.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,27,24,9,2275,94.7917,0.888889,p1-256,54,22,12,23315,1059.77,0.407407,p1-260,39,23,10,21214,922.348,0.589744,p1-257,41,14,10,22212,1586.57,0.341463,p1-258,39,31,10,42387,1367.32,0.794872
68.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,45,44,9,4227,96.0682,0.977778,p1-256,40,33,6,35547,1077.18,0.825,p1-260,36,29,14,28321,976.586,0.805556,p1-257,41,19,12,32220,1695.79,0.463415,p1-258,38,26,15,37033,1424.35,0.684211
69.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,35,36,7,3372,93.6667,1,p1-256,42,31,8,35120,1132.9,0.738095,p1-260,42,20,8,19411,970.55,0.47619,p1-257,44,22,8,30439,1383.59,0.5,p1-258,37,30,8,39882,1329.4,0.810811
70.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,43,43,11,4088,95.0698,1,p1-256,48,32,13,33152,1036,0.666667,p1-260,34,21,4,18764,893.524,0.617647,p1-257,44,26,14,35627,1370.27,0.590909,p1-258,31,22,13,31023,1410.14,0.709677
71.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,46,43,11,4030,93.7209,0.934783,p1-256,38,35,5,35138,1003.94,0.921053,p1-260,39,25,5,25972,1038.88,0.641026,p1-257,34,22,9,30592,1390.55,0.647059,p1-258,43,23,7,29751,1293.52,0.534884
72.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,41,46,9,4316,93.8261,1,p1-256,47,27,10,24924,923.111,0.574468,p1-260,38,31,10,30083,970.419,0.815789,p1-257,31,18,8,26897,1494.28,0.580645,p1-258,43,24,14,29777,1240.71,0.55814
73.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,48,41,13,3837,93.5854,0.854167,p1-256,45,42,9,43762,1041.95,0.933333,p1-260,28,22,4,21957,998.045,0.785714,p1-257,43,17,11,27382,1610.71,0.395349,p1-258,36,27,8,35992,1333.04,0.75
74.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,36,44,11,4103,93.25,1,p1-256,39,31,6,29415,948.871,0.794872,p1-260,50,21,11,22665,1079.29,0.42,p1-257,39,12,7,16508,1375.67,0.307692,p1-258,36,25,12,34155,1366.2,0.694444
75.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,39,37,8,3445,93.1081,0.948718,p1-256,44,28,10,29850,1066.07,0.636364,p1-260,33,32,12,30874,964.812,0.969697,p1-257,40,24,6,34947,1456.12,0.6,p1-258,44,27,10,32780,1214.07,0.613636
76.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,36,35,5,3293,94.0857,0.972222,p1-256,46,32,16,33012,1031.62,0.695652,p1-260,38,25,11,24043,961.72,0.657895,p1-257,41,15,9,22180,1478.67,0.365854,p1-258,39,16,9,18545,1159.06,0.410256
77.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,39,38,10,3557,93.6053,0.974359,p1-256,42,31,9,29749,959.645,0.738095,p1-260,44,21,10,19249,916.619,0.477273,p1-257,35,26,9,35482,1364.69,0.742857,p1-258,40,29,14,42702,1472.48,0.725
78.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,38,40,5,3823,95.575,1,p1-256,37,36,5,34172,949.222,0.972973,p1-260,52,36,18,34612,961.444,0.692308,p1-257,43,16,4,21648,1353,0.372093,p1-258,30,23,7,28733,1249.26,0.766667
79.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,42,39,12,3705,95,0.928571,p1-256,40,31,10,29867,963.452,0.775,p1-260,35,30,7,27394,913.133,0.857143,p1-257,53,16,14,24610,1538.12,0.301887,p1-258,30,21,7,28641,1363.86,0.7
80.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,49,52,15,4982,95.8077,1,p1-256,33,33,10,32194,975.576,1,p1-260,37,26,12,24889,957.269,0.702703,p1-257,47,22,16,27600,1254.55,0.468085,p1-258,34,16,5,22044,1377.75,0.470588
81.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,37,37,5,3441,93,1,p1-256,37,30,10,30146,1004.87,0.810811,p1-260,43,27,8,26480,980.741,0.627907,p1-257,40,24,7,31383,1307.62,0.6,p1-258,43,19,10,28474,1498.63,0.44186
82.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,41,40,11,3750,93.75,0.97561,p1-256,39,23,12,21467,933.348,0.589744,p1-260,35,28,12,27064,966.571,0.8,p1-257,47,16,12,20925,1307.81,0.340426,p1-258,38,22,15,25528,1160.36,0.578947
83.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,42,41,10,3838,93.6098,0.97619,p1-256,49,28,7,24919,889.964,0.571429,p1-260,34,25,8,26136,1045.44,0.735294,p1-257,36,18,5,24845,1380.28,0.5,p1-258,39,33,6,43258,1310.85,0.846154
84.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,47,49,13,4616,94.2041,1,p1-256,36,41,14,40525,988.415,1,p1-260,39,22,7,21352,970.545,0.564103,p1-257,43,12,11,17096,1424.67,0.27907,p1-258,35,18,11,23457,1303.17,0.514286
85.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,50,46,11,4329,94.1087,0.92,p1-256,34,29,2,30116,1038.48,0.852941,p1-260,41,28,7,28479,1017.11,0.682927,p1-257,36,25,11,30769,1230.76,0.694444,p1-258,39,25,9,32878,1315.12,0.641026
86.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,50,50,12,4735,94.7,1,p1-256,41,34,11,33981,999.441,0.829268,p1-260,36,30,12,28444,948.133,0.833333,p1-257,35,12,7,13727,1143.92,0.342857,p1-258,38,17,8,22416,1318.59,0.447368
87.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,37,40,8,3756,93.9,1,p1-256,37,31,11,29299,945.129,0.837838,p1-260,38,20,6,17241,862.05,0.526316,p1-257,43,16,9,19724,1232.75,0.372093,p1-258,45,24,9,33126,1380.25,0.533333
88.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,51,50,21,4780,95.6,0.980392,p1-256,27,23,7,20555,893.696,0.851852,p1-260,40,26,13,25731,989.654,0.65,p1-257,42,16,14,23484,1467.75,0.380952,p1-258,40,20,10,27918,1395.9,0.5
89.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,51,54,14,5178,95.8889,1,p1-256,39,24,6,25578,1065.75,0.615385,p1-260,40,30,5,29460,982,0.75,p1-257,28,12,4,16693,1391.08,0.428571,p1-258,42,36,10,50797,1411.03,0.857143
90.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,44,42,13,3955,94.1667,0.954545,p1-256,29,36,6,35484,985.667,1,p1-260,50,33,16,29767,902.03,0.66,p1-257,47,13,9,20653,1588.69,0.276596,p1-258,30,13,9,17515,1347.31,0.433333
91.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,38,38,7,3559,93.6579,1,p1-256,51,22,11,18324,832.909,0.431373,p1-260,42,33,10,29816,903.515,0.785714,p1-257,29,15,7,23790,1586,0.517241,p1-258,40,25,6,33419,1336.76,0.625
92.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,44,42,18,3928,93.5238,0.954545,p1-256,38,37,14,33563,907.108,0.973684,p1-260,43,23,11,22289,969.087,0.534884,p1-257,36,20,8,29171,1458.55,0.555556,p1-258,39,18,9,24924,1384.67,0.461538
93.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,45,47,14,4496,95.6596,1,p1-256,29,23,3,21079,916.478,0.793103,p1-260,46,31,12,24799,799.968,0.673913,p1-257,45,13,8,18546,1426.62,0.288889,p1-258,35,28,12,39183,1399.39,0.8
94.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,38,36,8,3404,94.5556,0.947368,p1-256,30,25,5,21433,857.32,0.833333,p1-260,46,32,7,30755,961.094,0.695652,p1-257,51,18,9,18563,1031.28,0.352941,p1-258,35,24,10,29049,1210.38,0.685714
95.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,43,42,11,4002,95.2857,0.976744,p1-256,47,23,9,20929,909.957,0.489362,p1-260,43,33,11,29494,893.758,0.767442,p1-257,38,21,8,34212,1629.14,0.552632,p1-258,29,23,13,31802,1382.7,0.793103
96.0054,256,1000,257,1000,258,1000,259,1000,260,1000,p1-259,51,47,6,4434,94.3404,0.921569,p1-256,30,36,7,33933,942.583,1,p1-260,48,28,8,22880,817.143,0.583333,p1-257,37,25,7,35499,1419.96,0.675676,p1-258,34,25,5,33082,1323.28,0.735294
