21.1154,257,1000,258,1000,p0-258,64,52,28,6988,134.385,0.8125,p0-257,80,38,34,18432,485.053,0.475,p1-257,56,32,0,49251,1539.09,0.571429,p1-258,0,0,0,0,0,1
21.8554,257,1000,258,1000,p0-258,64,65,25,6499,99.9846,1,p0-257,84,19,23,4257,224.053,0.22619,p1-257,52,36,0,59114,1642.06,0.692308,p1-258,0,0,0,0,0,1
22.6054,257,1000,258,1000,p0-258,69,70,23,7274,103.914,1,p0-257,81,35,34,14221,406.314,0.432099,p1-257,50,17,0,27296,1605.65,0.34,p1-258,0,0,0,0,0,1
23.3804,257,1000,258,1000,p0-258,83,75,26,9528,127.04,0.903614,p0-257,72,20,21,9451,472.55,0.277778,p1-257,45,45,0,77986,1733.02,1,p1-258,0,0,0,0,0,1
24.1404,257,1000,258,1000,p0-258,74,72,28,13460,186.944,0.972973,p0-257,78,23,31,8471,368.304,0.294872,p1-257,48,36,0,61141,1698.36,0.75,p1-258,0,0,0,0,0,1
24.9178,257,1000,258,1000,p0-258,80,79,21,15540,196.709,0.9875,p0-257,76,34,24,13189,387.912,0.447368,p1-257,44,24,0,38756,1614.83,0.545455,p1-258,0,0,0,0,0,1
25.6754,257,1000,258,1000,p0-258,74,77,18,12453,161.727,1,p0-257,77,24,14,11041,460.042,0.311688,p1-257,49,37,0,63825,1725,0.755102,p1-258,0,0,0,0,0,1
26.422,257,1000,258,1000,p0-258,69,74,8,13042,176.243,1,p0-257,81,50,11,50240,1004.8,0.617284,p1-257,50,18,0,30107,1672.61,0.36,p1-258,0,0,0,0,0,1
27.1801,257,1000,258,1000,p0-258,70,73,19,8596,117.753,1,p0-257,81,32,25,24765,773.906,0.395062,p1-257,49,37,0,62400,1686.49,0.755102,p1-258,0,0,0,0,0,1
27.9787,257,1000,258,1000,p0-258,87,75,32,11016,146.88,0.862069,p0-257,73,29,25,18633,642.517,0.39726,p1-257,40,35,0,59061,1687.46,0.875,p1-258,0,0,0,0,0,1
28.7404,257,1000,258,1000,p0-258,73,70,19,19032,271.886,0.958904,p0-257,79,31,19,27463,885.903,0.392405,p1-257,48,23,1,40547,1762.91,0.479167,p1-258,0,0,0,0,0,1
29.4754,257,1000,258,1000,p0-258,71,71,23,18454,259.915,1,p0-257,76,31,25,15167,489.258,0.407895,p1-257,53,27,2,43215,1600.56,0.509434,p1-258,0,0,0,0,0,1
30.2154,257,1000,258,1000,p0-258,69,76,14,14579,191.829,1,p0-257,79,31,16,17933,578.484,0.392405,p1-257,52,17,0,27095,1593.82,0.326923,p1-258,0,0,0,0,0,1
30.9904,257,1000,258,1000,p0-258,82,75,11,12479,166.387,0.914634,p0-257,73,34,8,35243,1036.56,0.465753,p1-257,45,45,0,77206,1715.69,1,p1-258,0,0,0,0,0,1
31.7436,257,1000,258,1000,p0-258,74,74,19,18879,255.122,1,p0-257,77,27,19,28268,1046.96,0.350649,p1-257,49,40,1,64986,1624.65,0.816327,p1-258,0,0,0,0,0,1
32.5204,257,1000,258,1000,p0-258,77,77,15,19076,247.74,1,p0-257,78,42,22,43098,1026.14,0.538462,p1-257,45,26,0,40056,1540.62,0.577778,p1-258,0,0,0,0,0,1
33.2554,257,1000,258,1000,p0-258,60,74,15,15758,212.946,1,p0-257,87,28,16,24500,875,0.321839,p1-257,53,34,0,58556,1722.24,0.641509,p1-258,0,0,0,0,0,1
34.0254,257,1000,258,1000,p0-258,75,72,22,7764,107.833,0.96,p0-257,79,42,24,45434,1081.76,0.531646,p1-257,46,28,0,47561,1698.61,0.608696,p1-258,0,0,0,0,0,1
34.7804,257,1000,258,1000,p0-258,76,75,23,9752,130.027,0.986842,p0-257,75,31,23,26538,856.065,0.413333,p1-257,49,36,0,61106,1697.39,0.734694,p1-258,0,0,0,0,0,1
35.5754,257,1000,258,1000,p0-258,84,79,23,12922,163.57,0.940476,p0-257,75,29,24,31030,1070,0.386667,p1-257,41,41,0,72771,1774.9,1,p1-258,0,0,0,0,0,1
36.3295,257,1000,258,1000,p0-258,76,75,19,15195,202.6,0.986842,p0-257,75,24,24,18141,755.875,0.32,p1-257,49,37,0,64123,1733.05,0.755102,p1-258,0,0,0,0,0,1
37.0904,257,1000,258,1000,p0-258,80,76,31,17346,228.237,0.95,p0-257,72,22,25,18489,840.409,0.305556,p1-257,48,31,0,53289,1719,0.645833,p1-258,0,0,0,0,0,1
37.8654,257,1000,258,1000,p0-258,76,80,8,16007,200.088,1,p0-257,79,28,10,24819,886.393,0.35443,p1-257,45,42,1,72822,1733.86,0.933333,p1-258,0,0,0,0,0,1
38.6004,257,1000,258,1000,p0-258,66,73,17,13183,180.589,1,p0-257,81,36,18,45385,1260.69,0.444444,p1-257,53,37,0,64255,1736.62,0.698113,p1-258,0,0,0,0,0,1
39.3454,257,1000,258,1000,p0-258,65,69,14,7306,105.884,1,p0-257,84,32,26,31009,969.031,0.380952,p1-257,51,40,0,68258,1706.45,0.784314,p1-258,0,0,0,0,0,1
40.0654,257,1000,258,1000,p0-258,71,65,16,7933,122.046,0.915493,p0-257,73,31,21,25536,823.742,0.424658,p1-257,56,38,0,64510,1697.63,0.678571,p1-258,0,0,0,0,0,1
40.8004,257,1000,258,1000,p0-258,68,74,23,10241,138.392,1,p0-257,79,28,25,32036,1144.14,0.35443,p1-257,53,40,0,70162,1754.05,0.754717,p1-258,0,0,0,0,0,1
41.5704,257,1000,258,1000,p0-258,77,76,36,7947,104.566,0.987013,p0-257,77,14,31,12117,865.5,0.181818,p1-257,46,51,0,90158,1767.8,1,p1-258,0,0,0,0,0,1
42.3304,257,1000,258,1000,p0-258,79,76,25,11106,146.132,0.962025,p0-257,73,25,21,18139,725.56,0.342466,p1-257,48,43,0,75111,1746.77,0.895833,p1-258,0,0,0,0,0,1
43.0954,257,1000,258,1000,p0-258,82,78,29,13249,169.859,0.95122,p0-257,71,20,22,24164,1208.2,0.28169,p1-257,47,47,0,82301,1751.09,1,p1-258,0,0,0,0,0,1
43.8701,257,1000,258,1000,p0-258,81,80,27,15691,196.137,0.987654,p0-257,74,22,26,17317,787.136,0.297297,p1-257,45,34,0,59164,1740.12,0.755556,p1-258,0,0,0,0,0,1
44.6454,257,1000,258,1000,p0-258,76,78,18,15117,193.808,1,p0-257,79,21,21,15982,761.048,0.265823,p1-257,45,43,0,76153,1771,0.955556,p1-258,0,0,0,0,0,1
45.3804,257,1000,258,1000,p0-258,73,74,14,11997,162.122,1,p0-257,74,28,14,28425,1015.18,0.378378,p1-257,53,40,0,70428,1760.7,0.754717,p1-258,0,0,0,0,0,1
46.1204,257,1000,258,1000,p0-258,79,71,22,13063,183.986,0.898734,p0-257,69,34,18,37997,1117.56,0.492754,p1-257,52,35,2,61445,1755.57,0.673077,p1-258,0,0,0,0,0,1
46.8954,257,1000,258,1000,p0-258,78,78,26,19287,247.269,1,p0-257,77,31,15,26814,864.968,0.402597,p1-257,45,44,0,76353,1735.3,0.977778,p1-258,0,0,0,0,0,1
47.6499,257,1000,258,1000,p0-258,72,81,14,16773,207.074,1,p0-257,79,26,18,23523,904.731,0.329114,p1-257,49,44,0,75069,1706.11,0.897959,p1-258,0,0,0,0,0,1
48.3954,257,1000,258,1000,p0-258,71,76,12,10995,144.671,1,p0-257,78,34,13,32310,950.294,0.435897,p1-257,51,34,1,60012,1765.06,0.666667,p1-258,0,0,0,0,0,1
49.1954,257,1000,258,1000,p0-258,84,80,22,8808,110.1,0.952381,p0-257,76,30,20,35314,1177.13,0.394737,p1-257,40,45,0,76481,1699.58,1,p1-258,0,0,0,0,0,1
49.9154,257,1000,258,1000,p0-258,65,67,16,9349,139.537,1,p0-257,79,19,22,18879,993.632,0.240506,p1-257,56,43,0,73736,1714.79,0.767857,p1-258,0,0,0,0,0,1
50.6804,257,1000,258,1000,p0-258,81,79,31,8536,108.051,0.975309,p0-257,72,35,23,36182,1033.77,0.486111,p1-257,47,34,0,58328,1715.53,0.723404,p1-258,0,0,0,0,0,1
51.4654,257,1000,258,1000,p0-258,80,75,29,11258,150.107,0.9375,p0-257,77,33,32,16680,505.455,0.428571,p1-257,43,27,0,46184,1710.52,0.627907,p1-258,0,0,0,0,0,1
52.2104,257,1000,258,1000,p0-258,72,69,14,13417,194.449,0.958333,p0-257,77,31,18,19001,612.935,0.402597,p1-257,51,28,0,48750,1741.07,0.54902,p1-258,0,0,0,0,0,1
52.9404,257,1000,258,1000,p0-258,62,71,18,12955,182.465,1,p0-257,84,19,28,10343,544.368,0.22619,p1-257,54,39,2,67046,1719.13,0.722222,p1-258,0,0,0,0,0,1
53.7154,257,1000,258,1000,p0-258,84,83,18,9755,117.53,0.988095,p0-257,71,33,18,24712,748.848,0.464789,p1-257,45,29,0,50341,1735.9,0.644444,p1-258,0,0,0,0,0,1
54.4454,257,1000,258,1000,p0-258,67,70,4,8631,123.3,1,p0-257,79,54,20,60611,1122.43,0.683544,p1-257,54,10,0,16107,1610.7,0.185185,p1-258,0,0,0,0,0,1
55.2454,257,1000,258,1000,p0-258,87,79,26,9117,115.405,0.908046,p0-257,73,26,28,26323,1012.42,0.356164,p1-257,40,48,0,81357,1694.94,1,p1-258,0,0,0,0,0,1
55.9643,257,1000,258,1000,p0-258,66,72,21,11928,165.667,1,p0-257,78,21,31,13762,655.333,0.269231,p1-257,56,32,0,56144,1754.5,0.571429,p1-258,0,0,0,0,0,1
56.7406,257,1000,258,1000,p0-258,84,76,33,9394,123.605,0.904762,p0-257,72,24,21,15590,649.583,0.333333,p1-257,44,42,0,72028,1714.95,0.954545,p1-258,0,0,0,0,0,1
57.4923,257,1000,258,1000,p0-258,71,79,20,12412,157.114,1,p0-257,79,22,22,11770,535,0.278481,p1-257,50,42,0,71253,1696.5,0.84,p1-258,0,0,0,0,0,1
58.2404,257,1000,258,1000,p0-258,74,69,20,9241,133.928,0.932432,p0-257,75,31,20,33697,1087,0.413333,p1-257,51,40,0,69000,1725,0.784314,p1-258,0,0,0,0,0,1
59.0094,257,1000,258,1000,p0-258,68,76,22,8218,108.132,1,p0-257,86,28,27,16753,598.321,0.325581,p1-257,46,37,0,65176,1761.51,0.804348,p1-258,0,0,0,0,0,1
59.7797,257,1000,258,1000,p0-258,77,72,26,6827,94.8194,0.935065,p0-257,77,26,28,25437,978.346,0.337662,p1-257,46,43,0,75860,1764.19,0.934783,p1-258,0,0,0,0,0,1
60.5401,257,1000,258,1000,p0-258,73,75,25,9615,128.2,1,p0-257,79,32,23,22141,691.906,0.405063,p1-257,48,35,0,59630,1703.71,0.729167,p1-258,0,0,0,0,0,1
61.2963,257,1000,258,1000,p0-258,69,73,24,8774,120.192,1,p0-257,83,21,25,19809,943.286,0.253012,p1-257,48,45,1,77600,1724.44,0.9375,p1-258,0,0,0,0,0,1
62.0523,257,1000,258,1000,p0-258,63,66,22,6098,92.3939,1,p0-257,88,28,35,20333,726.179,0.318182,p1-257,49,34,0,60218,1771.12,0.693878,p1-258,0,0,0,0,0,1
62.8204,257,1000,258,1000,p0-258,74,68,19,7337,107.897,0.918919,p0-257,79,31,26,22854,737.226,0.392405,p1-257,47,36,0,63949,1776.36,0.765957,p1-258,0,0,0,0,0,1
63.6013,257,1000,258,1000,p0-258,85,75,36,9398,125.307,0.882353,p0-257,72,23,20,18245,793.261,0.319444,p1-257,43,43,0,75222,1749.35,1,p1-258,0,0,0,0,0,1
64.3631,257,1000,258,1000,p0-258,68,80,23,12617,157.713,1,p0-257,84,23,30,22780,990.435,0.27381,p1-257,48,35,0,62108,1774.51,0.729167,p1-258,0,0,0,0,0,1
65.1604,257,1000,258,1000,p0-258,94,77,31,11434,148.494,0.819149,p0-257,65,28,23,23701,846.464,0.430769,p1-257,41,40,0,70927,1773.17,0.97561,p1-258,0,0,0,0,0,1
65.9183,257,1000,258,1000,p0-258,71,75,16,18147,241.96,1,p0-257,81,23,19,16148,702.087,0.283951,p1-257,48,32,0,54498,1703.06,0.666667,p1-258,0,0,0,0,0,1
66.6615,257,1000,258,1000,p0-258,70,74,23,15567,210.365,1,p0-257,79,28,26,27206,971.643,0.35443,p1-257,51,37,0,64151,1733.81,0.72549,p1-258,0,0,0,0,0,1
67.4204,257,1000,258,1000,p0-258,71,77,6,10756,139.688,1,p0-257,80,32,15,28857,901.781,0.4,p1-257,49,35,0,61507,1757.34,0.714286,p1-258,0,0,0,0,0,1
68.2054,257,1000,258,1000,p0-258,83,78,19,11171,143.218,0.939759,p0-257,74,32,24,39037,1219.91,0.432432,p1-257,43,41,0,72440,1766.83,0.953488,p1-258,0,0,0,0,0,1
68.9654,257,1000,258,1000,p0-258,70,70,19,11936,170.514,1,p0-257,82,27,23,26704,989.037,0.329268,p1-257,48,47,0,80756,1718.21,0.979167,p1-258,0,0,0,0,0,1
69.7504,257,1000,258,1000,p0-258,87,76,37,14254,187.553,0.873563,p0-257,70,26,27,22469,864.192,0.371429,p1-257,43,39,0,67799,1738.44,0.906977,p1-258,0,0,0,0,0,1
70.4904,257,1000,258,1000,p0-258,70,75,15,20155,268.733,1,p0-257,78,22,13,14446,656.636,0.282051,p1-257,52,36,0,62736,1742.67,0.692308,p1-258,0,0,0,0,0,1
71.2654,257,1000,258,1000,p0-258,80,76,16,18984,249.789,0.95,p0-257,75,33,20,33183,1005.55,0.44,p1-257,45,37,0,62941,1701.11,0.822222,p1-258,0,0,0,0,0,1
72.0454,257,1000,258,1000,p0-258,82,79,14,20845,263.861,0.963415,p0-257,74,32,14,32675,1021.09,0.432432,p1-257,44,38,1,65799,1731.55,0.863636,p1-258,0,0,0,0,0,1
72.8187,257,1000,258,1000,p0-258,82,77,19,23629,306.87,0.939024,p0-257,73,33,21,38101,1154.58,0.452055,p1-257,45,39,0,66314,1700.36,0.866667,p1-258,0,0,0,0,0,1
73.5854,257,1000,258,1000,p0-258,82,78,16,26626,341.359,0.95122,p0-257,71,29,17,25969,895.483,0.408451,p1-257,47,44,0,74840,1700.91,0.93617,p1-258,0,0,0,0,0,1
74.3388,257,1000,258,1000,p0-258,72,71,14,27897,392.915,0.986111,p0-257,79,32,19,33247,1038.97,0.405063,p1-257,49,30,0,51490,1716.33,0.612245,p1-258,0,0,0,0,0,1
75.0854,257,1000,258,1000,p0-258,79,69,16,29334,425.13,0.873418,p0-257,70,37,21,36170,977.568,0.528571,p1-257,51,44,0,71111,1616.16,0.862745,p1-258,0,0,0,0,0,1
75.8404,257,1000,258,1000,p0-258,71,61,15,25462,417.41,0.859155,p0-257,80,59,17,59911,1015.44,0.7375,p1-257,49,19,0,33055,1739.74,0.387755,p1-258,0,0,0,0,0,1
76.6004,257,1000,258,1000,p0-258,81,59,18,21485,364.153,0.728395,p0-257,71,36,18,35675,990.972,0.507042,p1-257,48,39,0,64216,1646.56,0.8125,p1-258,0,0,0,0,0,1
77.3801,257,1000,258,1000,p0-258,77,70,20,26904,384.343,0.909091,p0-257,79,40,24,37391,934.775,0.506329,p1-257,44,43,0,71873,1671.47,0.977273,p1-258,0,0,0,0,0,1
78.1304,257,1000,258,1000,p0-258,73,63,16,24899,395.222,0.863014,p0-257,78,50,16,46549,930.98,0.641026,p1-257,49,21,0,34529,1644.24,0.428571,p1-258,0,0,0,0,0,1
78.8754,257,1000,258,1000,p0-258,72,58,20,22104,381.103,0.805556,p0-257,76,40,12,36296,907.4,0.526316,p1-257,52,27,2,45803,1696.41,0.519231,p1-258,0,0,0,0,0,1
79.6704,257,1000,258,1000,p0-258,76,70,18,23576,336.8,0.921053,p0-257,83,46,25,44518,967.783,0.554217,p1-257,41,24,1,39751,1656.29,0.585366,p1-258,0,0,0,0,0,1
80.4154,257,1000,258,1000,p0-258,79,69,21,22751,329.725,0.873418,p0-257,70,23,13,20989,912.565,0.328571,p1-257,51,42,0,72417,1724.21,0.823529,p1-258,0,0,0,0,0,1
81.1804,257,1000,258,1000,p0-258,69,66,21,21890,331.667,0.956522,p0-257,84,43,14,43478,1011.12,0.511905,p1-257,47,32,2,52329,1635.28,0.680851,p1-258,0,0,0,0,0,1
81.9504,257,1000,258,1000,p0-258,74,77,25,18295,237.597,1,p0-257,80,35,22,34435,983.857,0.4375,p1-257,46,31,0,52820,1703.87,0.673913,p1-258,0,0,0,0,0,1
82.6854,257,1000,258,1000,p0-258,73,68,17,17844,262.412,0.931507,p0-257,74,26,18,21380,822.308,0.351351,p1-257,53,40,0,69635,1740.88,0.754717,p1-258,0,0,0,0,0,1
83.4654,257,1000,258,1000,p0-258,89,76,22,26877,353.645,0.853933,p0-257,67,33,14,31094,942.242,0.492537,p1-257,44,26,1,41493,1595.88,0.590909,p1-258,0,0,0,0,0,1
84.218,257,1000,258,1000,p0-258,72,78,14,30239,387.679,1,p0-257,79,36,11,37387,1038.53,0.455696,p1-257,49,33,1,57194,1733.15,0.673469,p1-258,0,0,0,0,0,1
85.0054,257,1000,258,1000,p0-258,82,76,16,27608,363.263,0.926829,p0-257,75,28,22,25750,919.643,0.373333,p1-257,43,46,1,74300,1615.22,1,p1-258,0,0,0,0,0,1
85.7654,257,1000,258,1000,p0-258,81,67,19,26660,397.91,0.82716,p0-257,71,49,23,53936,1100.73,0.690141,p1-257,48,22,1,36357,1652.59,0.458333,p1-258,0,0,0,0,0,1
86.5158,257,1000,258,1000,p0-258,73,57,10,26362,462.491,0.780822,p0-257,78,46,15,41427,900.587,0.589744,p1-257,49,32,0,54386,1699.56,0.653061,p1-258,0,0,0,0,0,1
87.2654,257,1000,258,1000,p0-258,78,60,16,26644,444.067,0.769231,p0-257,71,43,13,38361,892.116,0.605634,p1-257,51,34,1,59266,1743.12,0.666667,p1-258,0,0,0,0,0,1
88.0063,257,1000,258,1000,p0-258,68,57,20,24465,429.211,0.838235,p0-257,81,54,24,48498,898.111,0.666667,p1-257,51,26,1,43262,1663.92,0.509804,p1-258,0,0,0,0,0,1
88.7754,257,1000,258,1000,p0-258,82,61,21,25037,410.443,0.743902,p0-257,71,39,16,36205,928.333,0.549296,p1-257,47,38,0,64818,1705.74,0.808511,p1-258,0,0,0,0,0,1
89.5554,257,1000,258,1000,p0-258,83,55,29,25389,461.618,0.662651,p0-257,73,54,17,53924,998.593,0.739726,p1-257,44,24,1,39903,1662.62,0.545455,p1-258,0,0,0,0,0,1
90.3254,257,1000,258,1000,p0-258,83,60,11,29204,486.733,0.722892,p0-257,71,43,20,35898,834.837,0.605634,p1-257,46,40,1,69559,1738.97,0.869565,p1-258,0,0,0,0,0,1
91.1098,257,1000,258,1000,p0-258,86,63,23,33828,536.952,0.732558,p0-257,71,47,18,37677,801.638,0.661972,p1-257,43,31,1,50392,1625.55,0.72093,p1-258,0,0,0,0,0,1
91.8654,257,1000,258,1000,p0-258,77,61,17,33032,541.508,0.792208,p0-257,74,46,14,35897,780.37,0.621622,p1-257,49,30,0,51828,1727.6,0.612245,p1-258,0,0,0,0,0,1
92.6354,257,1000,258,1000,p0-258,70,71,8,38841,547.056,1,p0-257,84,39,12,34386,881.692,0.464286,p1-257,46,37,2,62711,1694.89,0.804348,p1-258,0,0,0,0,0,1
93.4004,257,1000,258,1000,p0-258,81,75,16,35953,479.373,0.925926,p0-257,72,45,12,43460,965.778,0.625,p1-257,47,40,1,65600,1640,0.851064,p1-258,0,0,0,0,0,1
94.1354,257,1000,258,1000,p0-258,65,67,3,35002,522.418,1,p0-257,82,57,8,55379,971.561,0.695122,p1-257,53,23,0,37870,1646.52,0.433962,p1-258,0,0,0,0,0,1
94.9504,257,1000,258,1000,p0-258,87,83,11,39027,470.205,0.954023,p0-257,76,48,12,46146,961.375,0.631579,p1-257,37,41,1,70297,1714.56,1,p1-258,0,0,0,0,0,1
95.7204,257,1000,258,1000,p0-258,77,76,7,38642,508.447,0.987013,p0-257,77,44,6,42770,972.045,0.571429,p1-257,46,41,0,68417,1668.71,0.891304,p1-258,0,0,0,0,0,1
96.4486,257,1000,258,1000,p0-258,68,73,10,39583,542.233,1,p0-257,78,50,4,47525,950.5,0.641026,p1-257,54,33,0,57074,1729.52,0.611111,p1-258,0,0,0,0,0,1
97.185,257,1000,258,1000,p0-258,68,76,8,36003,473.724,1,p0-257,79,53,6,50919,960.736,0.670886,p1-257,53,30,0,49895,1663.17,0.566038,p1-258,0,0,0,0,0,1
97.9263,257,1000,258,1000,p0-258,72,79,15,27410,346.962,1,p0-257,77,36,15,34256,951.556,0.467532,p1-257,51,46,1,77215,1678.59,0.901961,p1-258,0,0,0,0,0,1
98.6754,257,1000,258,1000,p0-258,68,61,23,21053,345.131,0.897059,p0-257,81,55,24,42342,769.855,0.679012,p1-257,51,29,1,46897,1617.14,0.568627,p1-258,0,0,0,0,0,1
99.4154,257,1000,258,1000,p0-258,76,56,24,16816,300.286,0.736842,p0-257,72,39,14,29746,762.718,0.541667,p1-257,52,40,1,65796,1644.9,0.769231,p1-258,0,0,0,0,0,1
100.2,257,1000,258,1000,p0-258,93,62,22,21560,347.742,0.666667,p0-257,64,47,16,42075,895.213,0.734375,p1-257,43,30,2,46816,1560.53,0.697674,p1-258,0,0,0,0,0,1
100.96,257,1000,258,1000,p0-258,79,60,25,23246,387.433,0.759494,p0-257,73,50,16,47564,951.28,0.684932,p1-257,48,27,0,44562,1650.44,0.5625,p1-258,0,0,0,0,0,1
101.71,257,1000,258,1000,p0-258,82,63,13,27665,439.127,0.768293,p0-257,68,44,11,34484,783.727,0.647059,p1-257,50,34,1,55101,1620.62,0.68,p1-258,0,0,0,0,0,1
102.48,257,1000,258,1000,p0-258,69,66,13,32501,492.439,0.956522,p0-257,85,61,13,48017,787.164,0.717647,p1-257,46,20,0,29933,1496.65,0.434783,p1-258,0,0,0,0,0,1
103.245,257,1000,258,1000,p0-258,80,76,11,31760,417.895,0.95,p0-257,73,44,5,42569,967.477,0.60274,p1-257,47,32,1,55083,1721.34,0.680851,p1-258,0,0,0,0,0,1
104.02,257,1000,258,1000,p0-258,82,72,7,32994,458.25,0.878049,p0-257,73,56,6,52915,944.911,0.767123,p1-257,45,26,2,40594,1561.31,0.577778,p1-258,0,0,0,0,0,1
104.79,257,1000,258,1000,p0-258,78,79,6,38367,485.658,1,p0-257,76,63,9,59993,952.27,0.828947,p1-257,46,20,2,31495,1574.75,0.434783,p1-258,0,0,0,0,0,1
105.555,257,1000,258,1000,p0-258,78,75,8,33885,451.8,0.961538,p0-257,75,45,13,42526,945.022,0.6,p1-257,47,37,1,63171,1707.32,0.787234,p1-258,0,0,0,0,0,1
